全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考
141305,141305001330 ,神奈川県川崎市,王禅寺くぬぎ緑地,ｵｳｾﾞﾝｼﾞｸﾇｷﾞﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区王禅寺１２４１－９２,神奈川県,川崎市,麻生区王禅寺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001331 ,神奈川県川崎市,王禅寺源内谷緑地,ｵｳｾﾞﾝｼﾞｹﾞﾝﾅｲﾔﾄﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区王禅寺西８丁目３－１２,神奈川県,川崎市,麻生区王禅寺西,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001332 ,神奈川県川崎市,王禅寺すぎのき緑地,ｵｳｾﾞﾝｼﾞｽｷﾞﾉｷﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区王禅寺東５丁目３７－２０,神奈川県,川崎市,麻生区王禅寺東,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001333 ,神奈川県川崎市,王禅寺どんぐり山緑地,ｵｳｾﾞﾝｼﾞﾄﾞﾝｸﾞﾘﾔﾏﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区王禅寺東４丁目３２－１,神奈川県,川崎市,麻生区王禅寺東,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001334 ,神奈川県川崎市,片平富士塚緑地,ｶﾀﾋﾗﾌｼﾞﾂﾞｶﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区片平１８４８－２６,神奈川県,川崎市,麻生区片平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001335 ,神奈川県川崎市,片平２丁目緑地,ｶﾀﾋﾗ2ﾁｮｳﾒﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区片平２丁目１４３－６,神奈川県,川崎市,麻生区片平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001336 ,神奈川県川崎市,金程４丁目緑地,ｶﾅﾎﾄﾞ4ﾁｮｳﾒﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区金程４丁目２８－１８,神奈川県,川崎市,麻生区金程,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001337 ,神奈川県川崎市,金程後谷緑地,ｶﾅﾎﾄﾞｳｼﾛﾔﾄﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区金程４丁目２２－５,神奈川県,川崎市,麻生区金程,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001338 ,神奈川県川崎市,上麻生４丁目見晴し緑地,ｶﾐｱｻｵ4ﾁｮｳﾒﾐﾊﾗｼﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区上麻生４丁目１５３０－３ほか,神奈川県,川崎市,麻生区上麻生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001339 ,神奈川県川崎市,上麻生５丁目大ヶ谷戸緑地,ｶﾐｱｻｵ5ﾁｮｳﾒｵｵｶﾞﾔﾄﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区上麻生５丁目１０８７－４１４,神奈川県,川崎市,麻生区上麻生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001340 ,神奈川県川崎市,栗木緑地,ｸﾘｷﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区栗木２丁目８,神奈川県,川崎市,麻生区栗木,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001341 ,神奈川県川崎市,栗木台見晴し緑地,ｸﾘｷﾀﾞｲﾐﾊﾗｼﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区栗木台５丁目１８,神奈川県,川崎市,麻生区栗木台,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001342 ,神奈川県川崎市,黒川池谷戸緑地,ｸﾛｶﾜｲｹﾔﾄﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区はるひ野３丁目５－２,神奈川県,川崎市,麻生区はるひ野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001343 ,神奈川県川崎市,黒川大谷戸緑地,ｸﾛｶﾜｵｵﾔﾄﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区はるひ野４丁目２０－３,神奈川県,川崎市,麻生区はるひ野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001344 ,神奈川県川崎市,黒川学舎緑地,ｸﾛｶﾜｶﾞｸｼｬﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区はるひ野２丁目４－２,神奈川県,川崎市,麻生区はるひ野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001345 ,神奈川県川崎市,島田生長の森緑地,ｼﾏﾀﾞｾｲﾁｮｳﾉﾓﾘﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区王禅寺東４丁目８－１,神奈川県,川崎市,麻生区王禅寺東,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001346 ,神奈川県川崎市,下麻生まつのき緑地,ｼﾓｱｻｵﾏﾂﾉｷﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区下麻生２丁目１５－１,神奈川県,川崎市,麻生区下麻生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001347 ,神奈川県川崎市,高石あかね緑地,ﾀｶｲｼｱｶﾈﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区高石６丁目４４１－２,神奈川県,川崎市,麻生区高石,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001348 ,神奈川県川崎市,高石富士見台緑地,ﾀｶｲｼﾌｼﾞﾐﾀﾞｲﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区高石５丁目２１－１５,神奈川県,川崎市,麻生区高石,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001349 ,神奈川県川崎市,高石見晴し緑地,ﾀｶｲｼﾐﾊﾗｼﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区高石１丁目２５,神奈川県,川崎市,麻生区高石,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001350 ,神奈川県川崎市,多摩美緑地,ﾀﾏﾐﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区多摩美１丁目３６－８,神奈川県,川崎市,麻生区多摩美,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001351 ,神奈川県川崎市,茶臼山緑地,ﾁｬｳｽﾔﾏﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区上麻生４丁目２１－１２,神奈川県,川崎市,麻生区上麻生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001352 ,神奈川県川崎市,千代ヶ丘西久保緑地,ﾁﾖｶﾞｵｶﾆｼｸﾎﾞﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区千代ヶ丘８丁目８－５,神奈川県,川崎市,麻生区千代ヶ丘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001353 ,神奈川県川崎市,白山北緑地,ﾊｸｻﾝｷﾀﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区白山１丁目１－２ほか,神奈川県,川崎市,麻生区白山,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001354 ,神奈川県川崎市,白山西緑地,ﾊｸｻﾝﾆｼﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区白山２丁目４－１ほか,神奈川県,川崎市,麻生区白山,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001355 ,神奈川県川崎市,白山東緑地,ﾊｸｻﾝヒガシﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区白山１丁目１５５７－１１ほか,神奈川県,川崎市,麻生区白山,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001356 ,神奈川県川崎市,白山南緑地,ﾊｸｻﾝﾐﾅﾐﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区白山５丁目２－１,神奈川県,川崎市,麻生区白山,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001357 ,神奈川県川崎市,葉積緑地,ﾊｾｷﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区片平１丁目１４－１,神奈川県,川崎市,麻生区片平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001358 ,神奈川県川崎市,東百合丘４丁目緑地,ﾋｶﾞｼﾕﾘｶﾞｵｶ4ﾁｮｳﾒﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区東百合丘４丁目３２－１,神奈川県,川崎市,麻生区東百合丘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001359 ,神奈川県川崎市,古沢こもれびの杜緑地,ﾌﾙｻﾜｺﾓﾚﾋﾞﾉﾓﾘﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区万福寺５丁目５,神奈川県,川崎市,麻生区万福寺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001360 ,神奈川県川崎市,古沢都古緑地,ﾌﾙｻﾜﾐﾔｺﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区古沢２５５－８,神奈川県,川崎市,麻生区古沢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001361 ,神奈川県川崎市,細山５丁目緑地,ﾎｿﾔﾏ5ﾁｮｳﾒﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区細山５丁目３－２４,神奈川県,川崎市,麻生区細山,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001362 ,神奈川県川崎市,細山緑地,ﾎｿﾔﾏﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区細山８丁目１７－１,神奈川県,川崎市,麻生区細山,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001363 ,神奈川県川崎市,南黒川緑地,ﾐﾅﾐｸﾛｶﾜﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区南黒川９－３,神奈川県,川崎市,麻生区南黒川,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001364 ,神奈川県川崎市,向原北緑地,ﾑｶｲﾊﾗｷﾀﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区向原３丁目１４－２８,神奈川県,川崎市,麻生区向原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001365 ,神奈川県川崎市,向原南緑地,ﾑｶｲﾊﾗﾐﾅﾐﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区向原２丁目１－１,神奈川県,川崎市,麻生区向原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001366 ,神奈川県川崎市,向原緑地,ﾑｶｲﾊﾗﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区向原２丁目２６,神奈川県,川崎市,麻生区向原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001367 ,神奈川県川崎市,百合丘第１緑地,ﾕﾘｶﾞｵｶﾀﾞｲ1ﾘｮｸﾁ,,,1003,,,141372,,神奈川県川崎市麻生区百合丘１丁目１４－２,神奈川県,川崎市,麻生区百合丘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141305,141305001368 ,神奈川県川崎市,川崎市立川崎図書館,カワサキシリツカワサキトショカン,,,1512,,,141313,,神奈川県川崎市川崎区駅前本町12-1川崎駅前タワー・リバーク4F,神奈川県,川崎市,川崎区駅前本町,,,35.53193822,139.6985691,,,044-200-7011,,88kawato@city.kawasaki.jp,,,210-0007,7000020141305,川崎市,月火水木金土日,09:30,19:00,土・日・祝9：30～17：00。定期休館：毎月第3月曜日（祝休日に当たる場合は当該日の直後の休日でない日）、年末年始、館内特別整理期間、その他。,,可,有,無,有,有,有,有,可,無,有,無,有,無,有,一部可,無,可,https://www.library.city.kawasaki.jp/,,,授乳室はありませんが、授乳可能なスペースはあります。
141305,141305001369 ,神奈川県川崎市,川崎市立川崎図書館大師分館,カワサキシリツカワサキトショカンダイシブンカン,,,1512,,,141313,,神奈川県川崎市川崎区大師駅前1-1-5川崎大師パークホームズ2F,神奈川県,川崎市,川崎区大師駅前,,,35.534118,139.7253884,,,044-266-3550,,,,,210-0802,7000020141305,川崎市,月火水木金土日,10:00,18:00,土・日・祝10：00～17：00。定期休館：第3月曜日（祝日は除く）、年末年始、特別整理期間。,,,,,,,,,,,,,,,,,,,https://www.library.city.kawasaki.jp/,,,
141305,141305001370 ,神奈川県川崎市,川崎市立川崎図書館田島分館,カワサキシリツカワサキトショカンタジマブンカン,,,1512,,,141313,,神奈川県川崎市川崎区追分町16-1カルナーザ川崎4F,神奈川県,川崎市,川崎区追分町,,,35.51911544,139.7164683,,,044-333-9120,,,,,210-0835,7000020141305,川崎市,月火水木金土日,10:00,18:00,土・日・祝10：00～17：00。定期休館：第3月曜日（祝日は除く）、年末年始、特別整理期間。,,,,,,,,,,,,,,,,,,,https://www.library.city.kawasaki.jp/,,,
141305,141305001371 ,神奈川県川崎市,川崎市立幸図書館,カワサキシリツサイワイトショカン,,,1512,,,141321,,神奈川県川崎市幸区戸手本町1-11-2,神奈川県,川崎市,幸区戸手本町,,,35.54423808,139.6875913,,,044-541-3915,,,,,212-0023,7000020141305,川崎市,月火水木金土日,09:30,19:00,土・日・祝9：30～17：00。定期休館：第3月曜日（祝日は除く）、年末年始、特別整理期間。,,,,,,,,,,,,,,,,,,,https://www.library.city.kawasaki.jp/,,,
141305,141305001372 ,神奈川県川崎市,川崎市立幸図書館日吉分館,カワサキシリツサイワイトショカンヒヨシブンカン,,,1512,,,141321,,神奈川県川崎市幸区南加瀬1-7-17,神奈川県,川崎市,幸区南加瀬,,,35.5466733,139.6684477,,,044-587-1491,,,,,212-0055,7000020141305,川崎市,月火水木金土日,10:00,18:00,土・日・祝10：00～17：00。定期休館：第3月曜日（祝日は除く）、年末年始、特別整理期間。,,,,,,,,,,,,,,,,,,,https://www.library.city.kawasaki.jp/,,,
141305,141305001373 ,神奈川県川崎市,川崎市立中原図書館,カワサキシリツナカハラトショカン,,,1512,,,141330,,神奈川県川崎市中原区小杉町3-1301,神奈川県,川崎市,中原区小杉町,,,35.57587594,139.6591836,,,044-722-4932,,,,,211-0063,7000020141305,川崎市,月火水木金土日,09:30,21:00,土・日・祝9：30～17：00。定期休館：第3月曜日（祝日は除く）、年末年始、特別整理期間。,,,,,,,,,,,,,,,,,,,https://www.library.city.kawasaki.jp/,,,
141305,141305001374 ,神奈川県川崎市,川崎市立高津図書館,カワサキシリツタカツトショカン,,,1512,,,141348,,神奈川県川崎市高津区溝口4-16-3,神奈川県,川崎市,高津区溝口,,,35.60521483,139.6151135,,,044-822-2413,,,,,213-0001,7000020141305,川崎市,月火水木金土日,09:30,19:00,土・日・祝9：30～17：00。定期休館：第3月曜日（祝日は除く）、年末年始、特別整理期間。,,有,無,無,有,有,有,有,有,無,有,有,有,無,有,否,無,有,https://www.library.city.kawasaki.jp/,,,
141305,141305001375 ,神奈川県川崎市,川崎市立高津図書館橘分館,カワサキシリツタカツトショカンタチバナブンカン,,,1512,,,141348,,神奈川県川崎市高津区久末2012-1,神奈川県,川崎市,高津区久末,,,35.57012258,139.6238633,,,044-788-1531,,,,,213-0026,7000020141305,川崎市,月火水木金土日,09:00,18:00,土・日・祝9：00～18：00。定期休館：第3月曜日（祝日は除く）、年末年始、特別整理期間。,,,,,,,,,,,,,,,,,,,https://www.library.city.kawasaki.jp/,,,
141305,141305001376 ,神奈川県川崎市,川崎市立宮前図書館,カワサキシリツミヤマエトショカン,,,1512,,,141364,,神奈川県川崎市宮前区宮前平2-20-4,神奈川県,川崎市,宮前区宮前平,,,35.5894033,139.5798849,,,044-888-3918,,,,,216-0006,7000020141305,川崎市,月火水木金土日,09:30,19:00,土・日・祝9：30～17：00。定期休館：第3月曜日（祝日は除く）、年末年始、特別整理期間。,,,,,,,,,,,,,,,,,,,https://www.library.city.kawasaki.jp/,,,
141305,141305001377 ,神奈川県川崎市,川崎市立多摩図書館,カワサキシリツタマトショカン,,,1512,,,141356,,神奈川県川崎市多摩区登戸1775-1,神奈川県,川崎市,多摩区登戸,,,35.6195895,139.5620083,,,044-935-3400,,,,,214-8570,7000020141305,川崎市,月火水木金土日,09:30,19:00,土・日・祝9：30～17：00。定期休館：第3月曜日（祝日は除く）、年末年始、特別整理期間。,,,,,,,,,,,,,,有,,,,,https://www.library.city.kawasaki.jp/,,,
141305,141305001378 ,神奈川県川崎市,川崎市立麻生図書館,カワサキシリツアサオトショカン,,,1512,,,141372,,神奈川県川崎市麻生区万福寺1-5-2,神奈川県,川崎市,麻生区万福寺,,,35.604387,139.505354,,,044-951-1305,,,,,215-0004,7000020141305,川崎市,月火水木金土日,09:30,19:00,土・日・祝9：30～17：00。定期休館：毎月第3月曜日（祝休日に当たる場合は当該日の直後の休日でない日）、年末年始、館内特別整理期間、その他。,,,,,,,,,,,,,,,,,,,https://www.library.city.kawasaki.jp/,,,
141305,141305001379 ,神奈川県川崎市,川崎市立麻生図書館柿生分館,カワサキシリツアサオトショカンカキオブンカン,,,1512,,,141372,,神奈川県川崎市麻生区片平3-3-1,神奈川県,川崎市,麻生区片平,,,35.591171,139.495023,,,044-986-6470,,,,,215-0023,7000020141305,川崎市,月火水木金土日,10:00,18:00,土・日・祝10：00～17：00。定期休館：毎月第3月曜日（祝休日に当たる場合は当該日の直後の休日でない日）、年末年始、館内特別整理期間、その他。,,,,,,,,,,,,,,,,,,,https://www.library.city.kawasaki.jp/,,,
141305,141305001380 ,神奈川県川崎市,川崎市立殿町小学校,カワサキシリツトノマチショウガッコウ,,,1503,,,141313,,神奈川県川崎市川崎区殿町1-17-19,神奈川県,川崎市,川崎区殿町,,,35.53749455,139.7454075,,,044-266-4886,,,,,210-0821,,,,,,,,,,,,,,,,,,,,,,,,,https://kawasaki-edu.jp/2/701tonomati,,,
141305,141305001381 ,神奈川県川崎市,川崎市立四谷小学校,カワサキシリツヨツヤショウガッコウ,,,1503,,,141313,,神奈川県川崎市川崎区四谷下町4-1,神奈川県,川崎市,川崎区四谷下町,,,35.52678149,139.7376462,,,044-266-5883,,,,,210-0827,,,,,,,,,,,,,,,,,,,,,,,,,https://kawasaki-edu.jp/2/702yotuya,,,
141305,141305001382 ,神奈川県川崎市,川崎市立東門前小学校,カワサキシリツヒガシモンゼンショウガッコウ,,,1503,,,141313,,神奈川県川崎市川崎区東門前3-4-6,神奈川県,川崎市,川崎区東門前,,,35.53629875,139.7354037,,,044-288-2065,,,,,210-0812,,,,,,,,,,,,,,,,,,,,,,,,,https://kawasaki-edu.jp/2/703higasimonzen,,,
141305,141305001383 ,神奈川県川崎市,川崎市立大師小学校,カワサキシリツダイシショウガッコウ,,,1503,,,141313,,神奈川県川崎市川崎区東門前2-6-1,神奈川県,川崎市,川崎区東門前,,,35.53335849,139.7351806,,,044-288-2392,,,,,210-0812,,,,,,,,,,,,,,,,,,,,,,,,,https://kawasaki-edu.jp/2/704daisi,,,
141305,141305001384 ,神奈川県川崎市,川崎市立川中島小学校,カワサキシリツカワナカジマショウガッコウ,,,1503,,,141313,,神奈川県川崎市川崎区川中島2-4-19,神奈川県,川崎市,川崎区川中島,,,35.53105595,139.7259571,,,044-288-3167,,,,,210-0803,,,,,,,,,,,,,,,,,,,,,,,,,https://kawasaki-edu.jp/2/705kawanakazima,,,
141305,141305001385 ,神奈川県川崎市,川崎市立藤崎小学校,カワサキシリツフジサキショウガッコウ,,,1503,,,141313,,神奈川県川崎市川崎区藤崎3-2-1,神奈川県,川崎市,川崎区藤崎,,,35.5255486,139.7251647,,,044-288-2126,,,,,210-0804,,,,,,,,,,,,,,,,,,,,,,,,,https://kawasaki-edu.jp/2/706huzisaki,,,
141305,141305001386 ,神奈川県川崎市,川崎市立さくら小学校,カワサキシリツサクラショウガッコウ,,,1503,,,141313,,神奈川県川崎市川崎区桜本1-9-15,神奈川県,川崎市,川崎区桜本,,,35.52051626,139.7225835,,,044-266-4601,,,,,210-0833,,,,,,,,,,,,,,,,,,,,,,,,,https://kawasaki-edu.jp/2/707sakura,,,
141305,141305001387 ,神奈川県川崎市,川崎市立大島小学校,カワサキシリツオオシマショウガッコウ,,,1503,,,141313,,神奈川県川崎市川崎区浜町1-5-1,神奈川県,川崎市,川崎区浜町,,,35.51702162,139.7172471,,,044-344-2424,,,,,210-0851,,,,,,,,,,,,,,,,,,,,,,,,,https://kawasaki-edu.jp/2/708osima,,,
141305,141305001388 ,神奈川県川崎市,川崎市立渡田小学校,カワサキシリツワタリダショウガッコウ,,,1503,,,141313,,神奈川県川崎市川崎区田島町14-1,神奈川県,川崎市,川崎区田島町,,,35.51572038,139.7100132,,,044-344-4932,,,,,210-0853,,,,,,,,,,,,,,,,,,,,,,,,,https://kawasaki-edu.jp/2/709watarida,,,
141305,141305001389 ,神奈川県川崎市,川崎市立東小田小学校,カワサキシリツヒガシオダショウガッコウ,,,1503,,,141313,,神奈川県川崎市川崎区小田5-11-20,神奈川県,川崎市,川崎区小田,,,35.51215812,139.7070079,,,044-333-2122,,,,,210-0846,,,,,,,,,,,,,,,,,,,,,,,,,https://kawasaki-edu.jp/2/710higasioda,,,
141305,141305001390 ,神奈川県川崎市,川崎市立小田小学校,カワサキシリツオダショウガッコウ,,,1503,,,141313,,神奈川県川崎市川崎区小田4-12-24,神奈川県,川崎市,川崎区小田,,,35.51114921,139.7021409,,,044-333-3300,,,,,210-0846,,,,,,,,,,,,,,,,,,,,,,,,,https://kawasaki-edu.jp/2/711oda,,,
141305,141305001391 ,神奈川県川崎市,川崎市立浅田小学校,カワサキシリツアサダショウガッコウ,,,1503,,,141313,,神奈川県川崎市川崎区浅田2-11-21,神奈川県,川崎市,川崎区浅田,,,35.50705017,139.7029002,,,044-333-5966,,,,,210-0847,,,,,,,,,,,,,,,,,,,,,,,,,https://kawasaki-edu.jp/2/712asada,,,
141305,141305001392 ,神奈川県川崎市,川崎市立東大島小学校,カワサキシリツヒガシオオシマショウガッコウ,,,1503,,,141313,,神奈川県川崎市川崎区大島5-25-1,神奈川県,川崎市,川崎区大島,,,35.52328656,139.7195472,,,044-233-6120,,,,,210-0834,,,,,,,,,,,,,,,,,,,,,,,,,https://kawasaki-edu.jp/2/713higasiosima,,,
141305,141305001393 ,神奈川県川崎市,川崎市立向小学校,カワサキシリツムカイショウガッコウ,,,1503,,,141313,,神奈川県川崎市川崎区大島4-17-1,神奈川県,川崎市,川崎区大島,,,35.52388689,139.7154018,,,044-233-6936,,,,,210-0834,,,,,,,,,,,,,,,,,,,,,,,,,https://kawasaki-edu.jp/2/714mukai,,,
141305,141305001394 ,神奈川県川崎市,川崎市立田島小学校,カワサキシリツタジマショウガッコウ,,,1503,,,141313,,神奈川県川崎市川崎区渡田1-20-1,神奈川県,川崎市,川崎区渡田,,,35.52192969,139.7083028,,,044-333-8436,,,,,210-0837,,,,,,,,,,,,,,,,,,,,,,,,,https://kawasaki-edu.jp/2/715tazima,,,
141305,141305001395 ,神奈川県川崎市,川崎市立新町小学校,カワサキシリツシンチョウショウガッコウ,,,1503,,,141313,,神奈川県川崎市川崎区渡田新町3-15-1,神奈川県,川崎市,川崎区渡田新町,,,35.51810189,139.7007324,,,044-322-2495,,,,,210-0844,,,,,,,,,,,,,,,,,,,,,,,,,https://kawasaki-edu.jp/2/716sintyo,,,
141305,141305001396 ,神奈川県川崎市,川崎市立旭町小学校,カワサキシリツアサヒチョウショウガッコウ,,,1503,,,141313,,神奈川県川崎市川崎区旭町2-2-1,神奈川県,川崎市,川崎区旭町,,,35.53204687,139.7149376,,,044-233-4712,,,,,210-0808,,,,,,,,,,,,,,,,,,,,,,,,,https://kawasaki-edu.jp/2/717asahityo,,,
141305,141305001397 ,神奈川県川崎市,川崎市立宮前小学校,カワサキシリツミヤマエショウガッコウ,,,1503,,,141313,,神奈川県川崎市川崎区宮前町8-13,神奈川県,川崎市,川崎区宮前町,,,35.52891485,139.7051799,,,044-233-2043,,,,,210-0012,,,,,,,,,,,,,,,,,,,,,,,,,https://kawasaki-edu.jp/2/718miyamae,,,
